Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
79355.0,1.05950142988777,-0.618881032701617,0.7710379628107,-0.933024447216583,-0.47579121604778,1.19092268872599,-0.966326703634125,0.614522407480842,1.93240204193066,-1.24617802355605,0.375390371547413,0.66334876117885,-0.965722709531345,0.140820398257464,2.45481061408475,-1.66884788466697,1.10776369815224,-1.65234643701519,-0.989327665317981,-0.316946795843146,0.0975348678813194,0.64060161039054,0.102073940095575,-0.961631531205965,0.156665371865276,-0.555155572285524,0.159513882470803,0.018717372579205,1.0,0
3737.0,1.34044466781706,-0.630713727787129,0.360391519067844,-0.75928022830079,-0.657230350634269,0.149016938314887,-0.950362392186223,0.164444686980822,0.594919975000404,0.416972175580145,1.73010493772826,-3.56708639112809,-0.164984718383349,1.86776599194842,-0.0984236804175885,1.40786494369491,0.842377218869918,-0.786512898901069,0.604368402985315,-0.0698114748747214,-0.225421716551855,-0.655707833858176,0.0896399808688058,-0.797584506756166,0.122148584458297,-0.460251331662398,-0.0209311879082034,-0.0058038196894088,24.53,0
87767.0,-0.221251572863612,1.19758246965697,-0.722970282832676,-0.0360122694362701,-0.0593546886649449,-1.36419950082838,0.675508342837006,0.180235831322199,-0.414772452064342,-0.950822500141399,1.4751053693202,0.451553099377419,-0.705356942786072,-0.300381578726235,-0.0171860223771533,0.26048048377506,0.655265913847019,1.15220657112621,-0.124427417700524,-0.289364188106655,0.434055493001646,1.16321868959567,-0.028083836841381,0.460291566248042,-0.467084389583,-0.217155000977512,-0.123893382700851,0.0206807023076964,42.81,0
164246.0,-2.48666640385971,-0.987547026767088,0.42107225204047,-2.7792192886319,-1.44421639686859,-0.420617555845391,-0.723534368201812,0.932000600258248,-2.30021286442075,0.52899124651785,-0.126472464207874,-0.490020668588666,0.0451702573824716,0.14653340392543,-1.26461877971012,0.34463701868178,0.205274544695573,0.836531151868212,-0.458394766058357,-0.0669216084939863,-0.0648138236890907,-0.208231312900328,-0.411152427935679,-0.349872137803548,0.724772179762715,-0.124247627639082,0.212814584678195,-0.170463104775511,152.0,0
121457.0,-0.789427233565416,-2.24479474635771,-1.95874181556592,-2.10344839046666,-1.95568965544905,-0.224873658996134,3.38152200203432,-0.694330406739948,-3.2719027522701,0.576608913007276,0.551810944611706,-1.1363655526762,-0.580185239123521,0.588014082737432,-1.67493388796922,-1.12288148163712,0.511402205490306,0.476374242093173,-0.203902432181734,1.16147815655797,0.689454951666394,1.09258174622638,1.38809880188444,-0.0378971639272732,0.634684014409406,0.186128335624273,-0.263256882178971,0.049556637384121,764.47,0
77720.0,-0.411055011407729,0.209127867970904,2.05421568049828,0.236604563397901,0.0320019828850173,0.43763540077291,0.362701182395104,-0.568336961929089,-1.09387074077144,1.09682377067741,-1.25580990955506,0.152498798305049,2.03717184286229,-1.22253835156868,0.232652249947729,-2.60349986602361,0.376365258088978,1.15258552104645,1.61915313387367,-0.0485621345609533,-0.540004602008964,-0.395417008408278,-0.342982853566895,-0.377616799216055,0.257085864474353,0.668401691276668,-0.452795212886036,-0.383699331872123,11.5,0
165272.0,0.137903504312461,1.0619985549585,-0.409770855116176,-0.561069377527676,1.00126075352927,-0.720872633570766,1.00051003592074,-0.113580193659811,-0.127335864297088,-0.859352650857947,-0.580113349289681,0.171260799099637,0.536055432769011,-1.11835140994941,-0.247223973006044,0.258297697496046,0.380188822359332,-0.358155097215551,-0.292000503812959,0.0504778786390756,-0.33111723679598,-0.77421922248721,0.0949656230658965,0.513765391012229,-0.413167794043615,0.117576344505048,0.228458087642922,0.0847090985739936,4.49,0
164939.0,-1.42457428067928,0.82338679812275,1.65592850018338,1.25278776568452,0.194128620820608,-0.109866387401886,0.103773472613462,0.556689152091433,-0.282508081873392,-0.747776106763036,-1.23800350820297,1.01866079808379,0.953519387747133,-0.202733017470003,-0.90748223676274,-0.900962202828666,0.541832869666223,-0.76779969249292,1.22880410828511,0.274750257131736,-0.450932646884126,-1.22711662399286,-0.104736528052874,-0.0491001781924025,0.438905969969447,-0.787570761833428,0.249783915620234,-0.0015474179039403,17.39,0
81243.0,-2.38942837735551,-3.57391080568701,-0.820185848024397,-0.164542047182164,-4.40956207678257,1.31811019500693,5.26732639235771,-0.674249471571125,-1.93063201008029,-1.06007771480061,-0.875794077897067,-0.628261242368488,0.469444966171738,0.0196212980579245,-0.176421920384588,-1.59783107439797,0.208629249486722,1.30175871725032,-0.670615244957536,2.63093229628131,0.450075921355257,-0.606188931334182,3.15300714919972,0.272301098187238,0.578531428465397,1.00642928433966,-0.530997532346891,0.105740107598637,1408.5,0
85920.0,1.21994093741464,-0.888762646802128,-0.381067902297994,-0.424021132908213,1.05813947070946,4.04459180543371,-1.43380724174661,1.03442576984267,-0.514641168453621,0.75153131740878,-0.67054897741809,-0.094220327677215,0.350476294454977,-0.232200918119792,0.611426707472381,-0.87153629236494,-0.654552182440503,1.8346974582802,-0.808799301886163,-0.298117097262137,-0.405320749075069,-0.835318578149623,0.0022381711459153,0.954021174388201,0.409725704968825,-0.387072536162766,0.0840754493504338,0.0464715865588834,64.0,0
148289.0,-0.705772089401415,0.157775948142535,1.87881581586801,-2.15408109299539,-0.451238145329714,-1.02919968589473,0.492242499754492,-0.181701726914607,-1.27274945235967,-0.458171950209828,-0.49728755315654,-0.413800939755175,0.607601608886647,-0.602432364772858,-0.676203437220367,1.01432394761905,0.115664425725514,-1.51805045329212,-0.137133050104267,0.137678498480186,0.254063831075404,0.619353196309437,-0.356743890993117,0.496588274132667,0.71457673945386,-0.171302090284882,-0.0009440899433953,0.0516747420417927,35.0,0
141116.0,-0.0255078283214228,0.781493736056915,0.195611836300718,-0.763811252074934,0.741411353293477,-0.644562922090326,0.904567088213311,-0.0727388989110442,-0.379262682285331,-0.25611499564321,0.600641025057389,1.08522290414713,0.659506370946059,0.158417259906153,-1.15185997513543,0.163260582258633,-0.812932315651709,-0.229251099494069,0.321799700049116,0.0464454414856439,-0.215771268946779,-0.466649765977797,0.025477394139697,-0.324796895733001,-0.45038456005253,0.138369988250455,0.244494811404257,0.086910462005529,4.26,0
135765.0,1.86724179673463,-0.780446166816748,0.256988138381949,0.474744162571436,-1.16771218272997,0.205553267707197,-1.24817665860128,0.321925622687059,1.4402363869832,0.195667547577412,0.296208410311461,0.426290876116078,-0.676901336586436,-0.0987551814159288,0.326821204923069,1.13102821426032,-1.07024179237233,1.11874581079823,-0.163431883389549,-0.163069996242045,0.256897488839111,0.789856232696714,0.169541804291215,-0.325593837338475,-0.534931732303464,0.331082200000978,0.0107681056394097,-0.0401980500214417,37.9,0
145059.0,-4.89074686856126,1.31577674046887,-0.691896796840775,-1.15361413555423,-0.901448450154683,0.436713236838694,-2.79896162530658,-6.83229803859442,0.0609565034128119,0.946896106871004,-1.45540030181348,0.422907548305056,-0.111991875040252,0.376497258227887,-0.0119299142731336,-1.3983047653369,0.566022623255154,1.34991000959212,-0.991190204427776,-3.08307364542423,6.42275946321371,-2.57687519976376,0.455528426077712,-0.115530001973082,-0.0024505094784927,-0.350401296578653,-0.495335188045418,0.219754777759751,25.44,0
28326.0,-0.989333306786397,0.798376201570329,1.41488420876677,1.28982564153412,0.431980359010031,-0.023540559986929,0.784437399742769,-0.160293244137276,0.135368724899946,0.544926161971915,-0.480966015747475,0.100217887700843,-0.103541436381064,-0.329286884825521,0.298634387649162,-1.30755262000792,0.490262958839561,-0.735609256615231,0.743457212834156,0.158981184795087,-0.163184588155433,0.319705112523129,0.126281134807686,0.0954794217672563,0.0098614863785035,-0.242065471125178,0.321998072075927,0.0023422802619416,17.66,0
131367.0,-1.07970276557765,1.79912037948833,-0.3618084886375,-0.627314690114973,0.0676965538751012,-0.619254781301474,-0.21441615057362,-2.68940742307759,-0.249809843503949,-0.533529725351469,-0.820858708808468,1.1266304382781,1.07380480938084,0.269072983016976,-0.607185218177196,0.0210686610646477,-0.291401075937157,-0.874833119988816,-0.285297979775965,0.726229773171692,-1.52929447120376,-0.0694204430752531,0.333159803462002,0.0481210904009697,-0.474491532664867,0.0842065115041354,-0.0869730902218279,-0.0991352830236311,9.99,0
149443.0,2.06221825865782,0.0377682798475285,-1.03577245869859,0.406868257490372,-0.0397723698014252,-1.19004556082165,0.267794214185374,-0.404848456327414,0.356449551660902,0.0374218436070553,-0.525400676821481,1.089438902721,1.28069509978495,0.0335629298515345,-0.0942747580475549,-0.164917142802889,-0.354434953366773,-1.02196327051284,0.134482085909653,-0.146272910604448,-0.27456307410487,-0.597780475954128,0.326532874599939,0.0796722714242512,-0.258423996339603,0.191280755731556,-0.0627928199323537,-0.0571980854805863,1.98,0
63213.0,1.19827205116408,-2.02602775619472,1.64052504101447,-0.596890853968108,-2.89984584736432,0.0403015567129273,-1.95454663907185,0.297020521875176,0.0648138618578642,1.03279955505275,-1.60443455212668,-1.35346257951142,-2.02201609506889,-1.16192309541648,-1.80566154452422,-1.16240316114952,1.58284421731147,-0.0391148154052302,0.28419190310903,-0.336116311290738,-0.259994392637158,-0.194418707603255,-0.0155902910532354,0.694978562415706,0.236481754960194,-0.103875635540655,0.080130368889994,0.0464408907196158,104.45,0
65038.0,-1.25059917643935,1.1212574947404,0.976797000710096,1.24296567470424,-0.283816392500785,0.129490728033739,-0.076379461212539,0.628401496064439,-0.0910969819240382,0.312880385450471,0.246149071776732,0.587559163791823,-0.588155252813572,0.29423386037324,-0.776409565722502,-0.478061559542669,0.165024678145449,0.583182500856995,1.44817748687663,0.0701628164370031,0.0368014692633573,0.417201485362874,-0.0909688355129919,0.0206758456983271,-0.0223120932510338,-0.193700402013867,0.32648606373853,0.172872482100005,15.0,0
11055.0,1.18923920519347,-0.0254846207921471,0.98595662073556,0.25687174895378,-0.854403212162779,-0.627561440776715,-0.517070601151362,-0.0843219889548574,1.42448146123438,-0.358949014176495,2.56687997797323,-1.47516528844507,1.92352729081161,1.63347009130554,-0.163885599958376,0.611692723157406,0.103721248780716,0.552376036574366,-0.192753511318216,-0.0605339743309491,0.0016298121297493,0.24062741032007,-0.0058762934366696,0.559473227017317,0.157949316341531,1.0003259196297,-0.0912738124018767,-0.0017601606860026,15.95,0
44477.0,-0.441026865633464,0.920653738500514,1.11225416794291,1.9566887244257,0.382663797336787,-0.42799454287804,1.98255855115189,-0.497139395724109,-1.59613797646359,0.363652988147418,-0.523666486541809,-0.315488994717865,0.354329450272198,0.122543675116435,-0.0138501499471292,0.170322878745739,-0.607251670846148,-0.353297927037387,-0.78436978461948,0.350233476132099,0.10780134040609,0.152221486331085,0.0874690817050042,0.377419179373459,0.348695139145922,-0.0069367059552129,-0.231980400863819,-0.194059229127077,166.96,0
31354.0,1.13145995071588,-0.538674050238525,0.768162872420241,-0.598617094113568,-1.15467376915057,-0.54643683066144,-0.536934357956316,0.0735073900531222,1.93986190820022,-1.15255516087199,-0.200134110774638,0.649462776333224,-0.822527042713213,-0.0197371507529234,1.02381190553903,-1.16386128337551,0.499447211606195,-0.325729798275683,0.189758019654429,-0.162007308888027,0.160413006278827,0.746543624636328,-0.127107587025698,0.445929429532611,0.622661939146665,-0.503751608452962,0.0954971181907216,0.0304503227970496,30.39,0
51255.0,-0.147544624134413,0.102078531885432,0.149805585671033,-1.23101495280186,1.02628768021667,0.577684837641273,0.340731487840185,0.0002729103096978,-2.16767489700773,0.60446853019018,0.238787588422296,-0.159145190340499,1.48153758333489,0.0002880815876628,0.275175722572274,0.590794172888636,0.106610408595598,-0.81174354064343,2.32366839254498,0.466464297504023,0.321740666905416,0.840909020227513,-0.341701070143573,-1.63361837400433,0.117728863923997,0.0929404832458103,0.124949050382664,0.11113751822311,40.0,0
51251.0,0.764140482287502,-1.37919367062809,1.07227402966566,0.830417060982204,-1.7891753831385,0.0828654506790402,-0.834830833370971,0.184936080856913,-0.104286935126583,0.562878828849528,-0.659522676847609,-0.515506481230716,-1.1121344442266,-0.0196442994910069,0.885814270666629,-1.55182457272896,0.337742825207181,1.22338267710087,-1.73886721323885,-0.200312444168228,-0.063913289955678,-0.100804186199388,-0.127243571037155,0.346180860938686,0.150561356339422,-0.266840788746918,0.0586770129482298,0.0778650018539703,238.95,0
146998.0,1.77062313854089,-0.969089135928707,0.613866595542745,1.72814666654895,-1.20133260813358,1.13504995356868,-1.43648622738697,0.458927006124451,2.52602755767426,-0.200923015715298,-2.53548212041072,0.371318251742618,-0.406806523790578,-1.19509470831073,-1.45261095717886,-0.0529503313069298,-0.211775303320223,0.382409508357502,0.0264467565464218,-0.179149309877576,0.105981199066828,0.760347298997036,-0.0013729846962921,-0.697074502703343,-0.0864829426952265,-0.431912106017989,0.123923523729427,-0.0164456868562229,64.0,0
153740.0,2.04021105776632,-0.146974974784838,-2.95593366483195,-0.578355978867139,2.60935827084169,3.14264153108879,-0.41688284124123,0.784392948319733,0.359902378888007,-0.351075101407957,0.329650883701029,0.183508120624656,-0.272918545002545,-0.597436665174528,0.583896810292507,0.178675836476532,0.473898278297672,-0.498849798665041,-0.14009868476221,-0.120714034280473,-0.35233380052375,-0.996936774828093,0.36348490597863,0.60482656975204,-0.26455958625151,0.219670647442604,-0.0392094515896982,-0.0427869554036275,1.98,0
79899.0,-1.25292884317915,1.67235571332952,0.367467646414406,-0.19940490491077,-0.402315904045461,-0.539665513069868,-0.0497199568676808,0.875775785166841,-0.41434291672456,-0.439098469570869,-1.50101120979146,-0.246086783377371,-0.165230162224834,0.745473315158123,0.897591742182179,0.68964347400766,-0.344046626490892,0.0385373534822059,0.292823512410979,0.0007576857360685,-0.235157439346732,-0.83090468546187,0.0015040693857769,-0.492990983121054,0.0019701291230876,0.134408791454287,0.119295500486588,0.0444865064186422,8.99,0
117272.0,0.0476030285531107,0.721954034127041,0.197497151125101,-0.599730965921218,0.333669879371424,-1.0973551251568,0.867708666941223,-0.0921306284219128,0.245197392615057,-0.353603178001446,-1.37124656030586,-0.883926578474832,-1.79627562173215,0.468477855461221,-0.191126132365535,0.0349168987975802,-0.357081447788547,-0.47603068068947,-0.0152653005968223,-0.152786115428284,-0.291531394104786,-0.749248621140666,0.0706824509182459,-0.167224589255302,-0.531910542806463,0.153655320855197,0.235310645986801,0.0920908495773223,0.89,0
1599.0,1.072117250496,0.1977823793561,0.0251302099548483,1.18383381558238,-0.126725159317716,-1.00832946789849,0.579420715307467,-0.37119170282411,-0.304704645756013,-0.0534660227200421,-0.203979588963558,0.768947073206627,1.0382705613317,0.285290868683627,0.673520757483964,-0.116887780636041,-0.417540270922575,-0.413520958270301,-0.317872611789466,0.113562654029008,0.0402763418335922,-0.0056306696278896,-0.191543875218025,0.422555314627615,0.729698935150097,-0.371773735276531,-0.0078039070810322,0.0357276168890529,100.07,0
131633.0,1.96650756017232,0.184756246572786,-1.86190136829364,1.30343326726091,0.463683635735011,-1.50017826576374,0.870747613565616,-0.530112152682513,-0.0965111281619827,0.363211415215785,-0.818125795932874,-0.0478200606654667,-0.519937674989006,0.905627011797513,0.231306978360114,-0.390004102631579,-0.409838893594335,-0.365205335786359,-0.401838313750353,-0.204639650332076,0.149536332003975,0.407752238601986,-0.0546011481047177,0.037757423934993,0.438921994338557,-0.491257436364718,-0.0447731958070427,-0.0548522069257902,58.0,0
26540.0,0.964633610905003,-0.121350122598414,0.290035251859287,1.47680545413431,-0.247361982355476,-0.142282134781507,0.207067195464304,-0.0432005179193505,0.275502041011684,-0.173572391998747,-0.531394640298119,0.545060021811068,-0.0916406324836889,0.0850421934762167,-0.0832280164936424,-0.710459904973668,0.265468569390167,-0.959551869575638,-0.400941134371264,0.0220947931093009,-0.0387948386085273,-0.109354834165477,-0.15352644292691,0.100757834818827,0.625890434613713,-0.323930120058598,0.0204387532557117,0.034126021748701,112.0,0
119626.0,1.87076230202618,-0.416099882370649,-0.0696922715287258,1.28377741595337,-0.636469534776214,0.167672804887639,-0.790242625893701,0.185900239788107,1.2765972107234,0.143031232757742,-1.23602828168764,-0.0770836825144686,-0.495887207822533,-0.0981527797118689,0.772448859995776,0.664190712167092,-0.797169246058771,0.426375951398218,-0.619572473466055,-0.178832751599871,0.0540862865603729,0.167762795125356,0.273511679509441,0.599589164745486,-0.342269946158302,-0.785449363062081,0.0615008678210932,-0.0088190538473334,45.0,0
137358.0,2.26476309274111,-1.38762074873196,-1.01804885305422,-1.67022124903195,-1.11064736262323,-0.389349609076342,-1.16631516626249,-0.051831537153707,-1.450016412348,1.75517552596391,0.645959890873681,-0.331170115849592,-0.0713652055249984,-0.124740162084157,-0.839251989660052,-0.400738263681396,0.2871067272907,0.411715826732059,0.157702212999347,-0.432640464653721,-0.125099747899316,0.0762359678210877,0.262251450808258,0.735293559332084,-0.197489629826805,-0.215389810219155,-0.0023991487037472,-0.0549370092500105,15.0,0
81758.0,-0.5972794482036,1.32835079899232,0.334440448825459,-0.220897857914973,0.381263905236234,-0.220140650483161,0.362848291448839,0.434539707763703,-0.487954513714344,-0.744291620737902,-1.59154212833002,-0.322148175000803,0.540400364592259,-0.219095878311426,0.945157178332529,0.909150555572556,-0.339096938244745,0.345828526215432,0.428571849109743,0.0781258530596843,-0.306459740682407,-0.949354643464474,-0.111332773097587,-1.0670487246729,0.0582011064943662,0.160446455233357,0.115925507579793,0.0220889591884453,13.37,0
140561.0,-0.63604500735749,0.586322705833873,0.412881414577346,0.746509323055757,0.672728529309506,2.53456485446699,-0.159810465710008,1.26926267108495,0.0558430206149166,-0.649939698010736,-0.208290130041761,0.108952768575498,-2.01576196942743,0.642937719440831,-0.695990730278465,-1.1203627440386,0.847855832132484,-0.880816055937764,0.711871595323238,-0.230395738229037,-0.280398134678717,-0.797495268179412,0.35806054484593,-1.07391082497844,-0.967853051230694,-0.919974552770015,0.151133096562888,0.130180734117829,59.85,0
147266.0,0.316050279038647,-0.528414955072736,0.0287700798555496,-2.28021290709241,-0.486519104154554,-1.09849451227521,-0.27378723959337,-0.222303689117052,-2.34802707711118,1.52608249039995,0.615564021976907,-0.936777122304345,-0.43061267977873,0.124656757765673,-0.652196581927315,-0.603497939867023,0.271267171225828,0.786214506323069,0.203134397497985,-0.460073418693152,0.235195563330317,1.05403565351847,-0.129064698909347,0.0795836158704566,-0.632726944704319,-0.0180233727716364,0.0135189063962794,0.0782979936311296,0.01,0
144504.0,-2.01193017688102,0.25501298204609,1.17158859432166,1.05452315810024,0.72738106290174,-0.161141680532942,-0.0413740173461953,0.56823274579067,-0.388483119820488,-0.364645902232947,-1.14570627094972,-0.0637744252717478,0.108875473871627,0.265457119027794,0.815651652860679,-0.201525904963785,-0.0160774700524454,0.279430098358638,0.654331016637862,-0.0372786797993767,-0.0027003814306145,0.240623100501821,0.477805184110009,0.643194851820093,0.885083117403184,-0.355142670016213,0.206197537278163,-0.0183383320494764,14.2,0
30704.0,-1.02842036789729,0.196911793547069,-0.385334987440711,-0.686700454105487,2.08009627017718,3.39497102114066,-0.304358049912075,1.23793431899076,-2.41585406443935,0.297584816111447,-0.479524334740526,-0.409617204387805,0.294207606639621,0.821419899534832,1.19979540588439,-1.54849543959393,-0.0057638397961954,1.47828829058048,0.685775272510209,-0.0564181286447861,-0.628083028008952,-1.92474281829896,0.113290038535512,0.899093484079779,0.283424998114263,-0.547659415392422,-0.0401806414827908,-0.0442566810446275,68.9,0
147447.0,2.05316486729502,-0.0865901763568885,-1.0741719339721,0.412680531120402,-0.146356519530004,-1.13813949227615,0.144300405942692,-0.287545932730636,0.597595550621331,0.0759810041781138,-0.755513090487726,0.256283292254365,-0.320257035729631,0.356786417546745,0.129124456834021,-0.145942707005525,-0.209951814574289,-0.911897311186562,0.0768029523756671,-0.255061422921725,-0.287761523260588,-0.706613464505692,0.351509512119153,-0.0236353115496557,-0.326316096250662,0.202336920845932,-0.0700451919400674,-0.0613143722951009,1.79,0
53238.0,-0.957481962087014,-0.119117565860353,2.67380459950764,-0.234030932410599,-0.617508120711093,0.0709282415723976,-0.290608331571916,0.28090626012811,0.0470783381670327,-0.715446563618299,-0.17157616581817,-0.0682802171226335,0.395447945574573,-0.287541269457286,2.18061836224636,0.171191892155278,-0.0176635367877824,0.107822489404746,0.172757587919128,0.392562724485592,0.359373651031967,0.857850193016804,-0.0054451654624441,0.173233815059381,-0.12661517248434,1.30463766772954,0.0061712443917045,0.0857271133732898,82.0,0
119150.0,2.35885469942595,-1.07273472563686,-1.44048222304448,-1.60730280752687,-0.923319468887385,-1.438869499683,-0.544063299638567,-0.464332261522666,-1.70506087938771,1.6794236252976,-0.911665585889776,-0.991347224949921,0.251075525804127,0.0389943529336372,0.114878567822122,-0.602702354868343,0.419056159126531,-0.36034118171219,-0.0364496858468631,-0.462844430010167,-0.325708586427975,-0.518584791018681,0.284136303687008,-0.160930336710689,-0.162803969179856,-0.304807261638825,-0.0230249036062215,-0.0597836752270584,10.6,0
68856.0,-0.355728410186898,-0.0159159610222368,1.05043553966937,-1.91425220592113,0.206509967246093,-0.888832245809195,0.816460331565583,-0.299489651362865,-1.60424223323301,0.379541043792177,0.911298542952286,-0.80878478665098,-0.991259064760741,0.135322662893498,-0.787465337964518,1.25928870761748,-0.29553977230384,-1.10245390612846,0.639663201201784,0.176796632587636,-0.03201996105039,-0.293212480250119,-0.0051729055064938,-0.0585427745070876,-0.228263552348814,-0.679666218146756,-0.110028232944964,-0.104781421701034,48.98,0
130899.0,1.55264014741096,-0.852608873982033,-0.444948111569175,0.389941367300834,-0.739803869471575,-0.390631070869394,-0.189865768412347,-0.0660560124221685,0.833100300580483,-0.195198582772275,1.32399338814645,1.91579514027523,1.26571049320927,0.086718906041758,0.284231828590346,0.293195909078729,-0.880773941220141,0.259962089278816,-0.0242920089837393,0.246154764613567,0.0710117578335144,-0.084111711123634,0.169635938097828,0.0018823583209583,-0.457069043118259,-0.977896741795149,0.0279879088121358,0.0008553983507639,202.94,0
79999.0,1.1179950397049,-0.83935344834196,0.399866837667209,-0.0436866284648596,-0.602136302567343,0.853197720375146,-0.804349094871964,0.383568984739979,1.615742158584,-0.466017585705495,-2.19057509966745,-0.944575222247006,-1.94531012211152,-0.164026690721564,0.296932705032067,0.106013780424234,0.0405079250063003,-0.352084101850524,0.624591622689725,-0.0478844775735002,-0.276845876325127,-0.771798891117443,-0.1047629061947,-1.30936024048444,0.148933810720003,1.05835333428944,-0.0474776602818762,0.0053083272288198,84.64,0
